symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
AEF.MI,2019-12-31,12M,EUR,,,,,,,436885.0,,,,,,,,,,,,353000.0,-19625000.0,,,,0.0,,,,,,,,28028000.0,,,,,,,,,,,,,,26272000.0,,,,,74055.0,1321000.0,,,,,,,,,,,,,,,,,,,-976000.0,,,,,,,,,,,,8143000.0,8143000.0,,,,,,,,,,2720383.0,,,,,,,,-436520.0,,,,,,,10064295.0,,,,,,,,,,,,-1119000.0,,,,7766000.0,,,17486000.0,43758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AEF.MI,2020-12-31,12M,EUR,71798170.0,39094519.0,70144000.0,-4026000.0,4474000.0,29059000.0,,101175000.0,-0.214,28390000.0,136452281.0,-12033000.0,88207000.0,25043866.0,39828000.0,39828000.0,39475000.0,353000.0,11438000.0,,8963000.0,11438000.0,25043866.0,,148232461.0,207694393.0,227895855.0,12974000.0,60939000.0,73913000.0,164019547.0,,29059000.0,26468000.0,21994000.0,101175000.0,-0.214,-21396847.0,-24878451.0,4180549.0,39828000.0,165442546.0,13203000.0,93500000.0,-1766000.0,,72489488.0,43121000.0,162129913.0,71908149.0,,,2709000.0,2709000.0,256000.0,256000.0,-3022000.0,109267000.0,243520461.0,-12032000.0,17123494.0,75233000.0,34349000.0,109582000.0,131558.0,1543670.0,4058164.0,110593713.0,30524025.0,1959730.0,-1080000.0,55460000.0,-21396847.0,-21396847.0,-23356577.0,-21396847.0,-21396847.0,-27587000.0,-23356577.0,-880000.0,-2906000.0,0.0,24129000.0,24129000.0,-2906000.0,24901000.0,1000.0,162129913.0,-11153000.0,75742973.0,21287015.0,28016336.0,4900460.0,2615956.0,7550549.0,-18543677.8366,10267000.0,91033840.0,-19125691.0,279602542.0,100175465.0,,3743000.0,933.0,72489488.0,3022000.0,-97.0,1768513.0,10485768.0,2813000.0,4479000.0,4495974.0,6641944.0,0.0,80030545.0,-598000.0,4212000.0,22599000.0,-27587451.0,0.0,-598000.0,10207000.0,207694393.0,29059000.0,,6077000.0,-8123338.0,,,107362504.0,-3370000.0,148232461.0,75742973.0,-516830.8366,-4230874.0,0.153362,10465392.0,-2592000.0,488587012.0,182581461.0,183495000.0,178756486.0,298728233.0,309830526.0,260691157.0,145810979.0,453000.0,279602542.0,3753375.0,-3370000.0,-3370000.0,7187039.0,5560000.0,63876308.0,3370000.0
AEF.MI,2021-12-31,12M,EUR,81411149.0,50034112.0,69334000.0,-3727000.0,4019000.0,4019000.0,,99669000.0,0.122,39828000.0,119143520.0,-4001000.0,75673000.0,24917359.0,31307000.0,31307000.0,30674000.0,633000.0,,,14964000.0,-8521000.0,24917359.0,,120160452.0,230938674.0,214811966.0,13321000.0,36595000.0,49916000.0,150680247.0,21002000.0,25021000.0,25021000.0,21002000.0,99669000.0,0.122,12126006.0,8837492.0,33858492.0,31307000.0,314729465.0,-53276000.0,75393000.0,44653000.0,,68866417.0,53761000.0,144732962.0,102174547.0,0.0,,2519000.0,2519000.0,141000.0,141000.0,-2850000.0,91370000.0,247452452.0,-3899000.0,17123494.0,62352000.0,90697000.0,153049000.0,30069.0,1758142.0,4215601.0,275087646.0,0.0,0.0,-70722000.0,95985000.0,12126006.0,12126006.0,12126006.0,12126006.0,12126006.0,6318000.0,12126006.0,-396000.0,-3017000.0,102000.0,32005000.0,32005000.0,-3017000.0,-37891000.0,,144732962.0,-3605000.0,51294035.0,15164461.0,13945178.0,4478746.0,1565654.0,35246492.0,13180886.0,48654000.0,90263252.0,11911295.0,333113221.0,99669437.0,,3584000.0,-145.0,68866417.0,2850000.0,-60.0,1099704.0,,2106000.0,5765000.0,4250347.0,8832650.0,0.0,91624024.0,-207000.0,3307000.0,26632000.0,6318492.0,0.0,,9309000.0,230938674.0,25021000.0,,5081000.0,-15194762.0,,,107362504.0,-1388000.0,120160452.0,51294035.0,-333120.0,-5807514.0,0.24,6636204.0,-1447000.0,445171469.0,210857452.0,202965000.0,120160452.0,321201926.0,325011017.0,230359503.0,174330770.0,639000.0,333113221.0,4447875.0,-1388000.0,-1388000.0,7693067.0,6668000.0,64131719.0,1388000.0
AEF.MI,2022-12-31,12M,EUR,91553138.0,62850576.0,67599000.0,-3367000.0,4218000.0,4218000.0,,98425000.0,-0.092,31307000.0,145127992.0,-56579000.0,104906000.0,24606247.0,21658000.0,21658000.0,21131000.0,527000.0,,,-34584000.0,-9649000.0,24606247.0,,109814511.0,251674893.0,247324694.0,16073000.0,78131000.0,94204000.0,206857456.0,27471000.0,31689000.0,31689000.0,27471000.0,98425000.0,-0.092,-9043968.0,451122.0,32140122.0,21658000.0,180678047.0,48480000.0,98569000.0,-58120000.0,,66021140.0,66218000.0,171817620.0,111896758.0,0.0,,4247000.0,4247000.0,269000.0,269000.0,-5016000.0,116694000.0,258389511.0,-56588000.0,17123494.0,88833000.0,70444000.0,159277000.0,39197.0,2371370.0,4717074.0,122297170.0,-9052.0,12052.0,,126917000.0,-9043968.0,-9043968.0,-9056020.0,-9043968.0,-9043968.0,-3796000.0,-9056020.0,-1372000.0,-4588000.0,-9000.0,,,-4588000.0,24263000.0,,171817620.0,-55207000.0,43793371.0,13894621.0,15798928.0,3551239.0,199911.0,34817122.0,-7009448.0,-1541000.0,104145250.0,7751508.0,363571651.0,98424985.0,,3937000.0,15943106.0,66021140.0,5016000.0,-179.0,1635552.0,,2594000.0,5274000.0,4849060.0,5415000.0,0.0,101212983.0,-314000.0,3628000.0,27720000.0,-3795878.0,0.0,,10956000.0,251674893.0,31689000.0,,4586000.0,-24251842.0,,,107362504.0,-2677000.0,109814511.0,43793371.0,-642480.0,5260142.0,0.24,12987118.0,-2199000.0,499297004.0,180258511.0,253481000.0,109805459.0,355820143.0,389491545.0,251972310.0,182634089.0,610000.0,363571651.0,4385845.0,-2677000.0,-2677000.0,8937519.0,7169000.0,40467238.0,2677000.0
AEF.MI,2023-12-31,12M,EUR,81293518.0,56121993.0,62264000.0,-3289000.0,4284000.0,4284000.0,,98425000.0,-0.327,21658000.0,135891966.0,-18824000.0,100979000.0,24606247.0,14626000.0,14626000.0,14140000.0,486000.0,,,4685000.0,-7032000.0,24606247.0,0.0,79095647.0,245587935.0,221427476.0,17791000.0,88512000.0,106303000.0,204781146.0,26601000.0,30885000.0,30885000.0,26601000.0,98425000.0,-0.327,-32143947.0,-28156726.0,2728274.0,14626000.0,180827301.0,5368000.0,98007000.0,-12398000.0,,62911753.0,59411000.0,162663231.0,83773803.0,63229.0,,9743000.0,9743000.0,54000.0,54000.0,-10781000.0,112250000.0,246215647.0,-18826000.0,17123494.0,83188000.0,78608000.0,161796000.0,41196.0,2179554.0,4737045.0,90354136.0,144661.0,-153713.0,,152494000.0,-32143947.0,-32143947.0,-31990234.0,-32143947.0,-32143947.0,-37900000.0,-31990234.0,-1174000.0,-10852000.0,-2000.0,,,-10852000.0,20075000.0,,162663231.0,-17650000.0,16183894.0,16991324.0,11527794.0,3205866.0,,4889274.0,-30319899.626307,6426000.0,105553173.0,-21779370.0,329361738.0,98424985.0,,3612000.0,-2.0,62911753.0,10781000.0,93951.0,1398263.0,,2849000.0,4543000.0,4910726.0,26200359.0,0.0,89069146.0,-1430000.0,3665000.0,0.0,-37899726.0,0.0,,8870000.0,245587935.0,30885000.0,,5426000.0,-35117598.0,,,107362504.0,-2161000.0,79095647.0,16183894.0,-336952.626307,-5909492.0,0.155924,12165895.0,-2612000.0,464128931.0,157703647.0,268099000.0,79240308.0,351141108.0,384888623.0,242701455.0,180107477.0,1163000.0,329361738.0,3232628.0,-2161000.0,-2161000.0,8937519.0,5373000.0,16646330.0,2161000.0
