symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
AEF.MI,2022-12-31,3M,EUR,,,67599000.0,-3367000.0,145127992.0,,,,,21131000.0,,,,,,78131000.0,,,98569000.0,,66218000.0,,,,,17123494.0,,70444000.0,,,,4717074.0,,126917000.0,,,,,,199911.0,,,15943106.0,66021140.0,,,5274000.0,,,,3628000.0,27720000.0,0.0,10956000.0,,,,,,,,,,,,,,8937519.0,7169000.0,
AEF.MI,2023-03-31,3M,EUR,82698627.0,77115928.0,,,,103326036.0,24606247.0,15029320.0,15029320.0,,15029320.0,24606247.0,109738715.0,250599218.0,15513616.0,,15513616.0,213338535.0,,65053230.0,,168726209.0,0.0,115672120.0,109738715.0,,87812420.0,,87812420.0,189833.0,2495326.0,,-23613.0,,168726209.0,44685485.0,14334419.0,15530542.0,3510793.0,,98424985.0,18600405.0,,,39197.0,1401623.0,,168726209.0,30757493.0,86866510.0,,,,,-3289360.0,107362504.0,109738715.0,44685485.0,12024357.0,498942106.0,109738715.0,103326036.0,109715102.0,389227004.0,248342888.0,175888469.0,4167883.0,8937519.0,,37260683.0
AEF.MI,2023-06-30,3M,EUR,86342657.0,55543273.0,62264000.0,-3232000.0,139148646.0,100839000.0,24606247.0,22392000.0,22392000.0,22007000.0,385000.0,24606247.0,99010498.0,245873064.0,15733000.0,100711000.0,116444000.0,223917150.0,106259000.0,64447481.0,58775000.0,165038128.0,56651.0,122136000.0,259028498.0,17123494.0,85106000.0,59307000.0,144413000.0,41196.0,2588242.0,4262879.0,41000.0,137626000.0,165038128.0,34563017.0,14527763.0,15122855.0,3435116.0,,98424985.0,3834000.0,-120.0,64447481.0,1029.0,1400800.0,7541000.0,4503109.0,4580000.0,97964150.0,3672000.0,26226000.0,0.0,8715000.0,-14625629.0,107362504.0,99010498.0,34563017.0,14939140.0,489928661.0,158317498.0,260857000.0,99051498.0,390877163.0,244055597.0,166960013.0,4080493.0,8937519.0,7162000.0,21955914.0
AEF.MI,2023-09-30,3M,EUR,70328445.0,70067447.0,,,,101741859.0,24606247.0,11268694.0,11268694.0,,11268694.0,24606247.0,92388596.0,234574679.0,16441360.0,,16441360.0,219412473.0,,63567907.0,,165463220.0,0.0,113762897.0,92388596.0,,85300499.0,,85300499.0,41196.0,2754254.0,,153259.0,,165463220.0,28820689.0,15530474.0,15212981.0,3270847.0,,98424985.0,21580705.0,,,833.0,1399123.0,,165463220.0,27171758.0,74849960.0,,,,,-20904971.0,107362504.0,92388596.0,28820689.0,12303883.0,479178309.0,92388596.0,101741859.0,92541855.0,386636454.0,244603630.0,167223981.0,4521515.0,8937519.0,,15162206.0
AEF.MI,2023-12-31,3M,EUR,81293518.0,56121993.0,62264000.0,-3289000.0,135891966.0,100979000.0,24606247.0,14626000.0,14626000.0,14140000.0,486000.0,24606247.0,79095647.0,221427476.0,17791000.0,88512000.0,106303000.0,204781146.0,98007000.0,62911753.0,59411000.0,162663231.0,63229.0,112250000.0,246215647.0,17123494.0,83188000.0,78608000.0,161796000.0,41196.0,2179554.0,4737045.0,144661.0,152494000.0,162663231.0,16183894.0,16991324.0,11527794.0,3205866.0,,98424985.0,3612000.0,-2.0,62911753.0,93951.0,1398263.0,4543000.0,4910726.0,26200359.0,89069146.0,3665000.0,0.0,0.0,8870000.0,-35117598.0,107362504.0,79095647.0,16183894.0,12165895.0,464128931.0,157703647.0,268099000.0,79240308.0,384888623.0,242701455.0,180107477.0,3232628.0,8937519.0,5373000.0,16646330.0
AEF.MI,2024-03-31,3M,EUR,67810432.0,61382955.0,10683000.0,,,102379845.0,24606247.0,-32305746.0,-32305746.0,,-32305746.0,24606247.0,73440507.0,169001856.0,19675608.0,,19675608.0,227788948.0,,61997110.0,,162649410.0,31805.0,107757763.0,73440507.0,,82704237.0,,82704237.0,81600.0,2292937.0,,368459.0,,162649410.0,11443397.0,17012677.0,11429314.0,3194563.0,,98424985.0,40778648.0,-551.0,,39696.0,-63446536.0,,162649410.0,22676105.0,70846700.0,,,,,10855811.0,98424985.0,73440507.0,11443397.0,9458974.0,410782349.0,73440507.0,102379845.0,73808966.0,336973383.0,241780493.0,109184435.0,3036268.0,,,-58787092.0
