symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkingCapital
ADB.MI,2022-12-31,3M,EUR,,,-31719000.0,,,,0.0,,,,,,,,,,,27839000.0,29000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1617000.0,,119000.0,,,,,,,,119000.0,,,,0.0,,,34713000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162000.0,3595000.0,,,,,261000.0,,,,,,45058000.0,-10000.0,,,,497000.0,,,,,,,,,,,,,,,,,,,,,,-14000.0,,,,,,,,,,,,,,,,
ADB.MI,2023-03-31,3M,EUR,18666000.0,15682000.0,,25683000.0,-2723000.0,1997000.0,,11939000.0,36125665.0,0.03,27868000.0,4774000.0,-5279000.0,958000.0,90314000.0,31986000.0,62177000.0,27868000.0,4118000.0,4118000.0,-33000.0,4015000.0,-6314000.0,-6405000.0,-8737000.0,4118000.0,90314000.0,190475000.0,593000.0,21857000.0,87219000.0,573000.0,17796000.0,18369000.0,81257000.0,2329000.0,538000.0,2535000.0,,36125665.0,0.03,1165000.0,2304000.0,4839000.0,31986000.0,276133753.0,-1818000.0,352000.0,-9064000.0,210973000.0,18405000.0,12409000.0,10972000.0,653000.0,653000.0,8000.0,8000.0,-374000.0,1000.0,945000.0,251370000.0,9721000.0,1617000.0,11939000.0,,,3237000.0,385000.0,43099000.0,43484000.0,,-1689000.0,119000.0,12782000.0,3554000.0,285392753.0,0.0,0.0,0.0,28909000.0,1165000.0,1165000.0,1165000.0,1165000.0,1165000.0,1651000.0,1165000.0,-4889000.0,-579000.0,15000000.0,-1689000.0,-1689000.0,-579000.0,12409000.0,-390000.0,-20498000.0,9807000.0,2857000.0,3330000.0,147000.0,5156000.0,1388685.645064,-3785000.0,8425000.0,2547000.0,32829000.0,36125665.0,,1673000.0,1000.0,210973000.0,,367000.0,-223382000.0,115000.0,1989000.0,30637000.0,251000.0,7949000.0,30191000.0,,0.0,57596000.0,44000.0,,1651000.0,0.0,1141000.0,0.0,-4889000.0,-390000.0,593000.0,21857000.0,2535000.0,1927000.0,-1689000.0,321000.0,12839000.0,36125665.0,-321000.0,190475000.0,-20498000.0,-93314.354936,486000.0,0.294367,466000.0,,334300000.0,233574000.0,61853000.0,190475000.0,30282000.0,143825000.0,247081000.0,62568000.0,2226000.0,-66000.0,32829000.0,8293000.0,-317000.0,-317000.0,,5962000.0
ADB.MI,2023-06-30,3M,EUR,26778000.0,21444000.0,-32479000.0,25683000.0,-2997000.0,,,11946000.0,,,31986000.0,9006000.0,-8989000.0,876000.0,90314000.0,32065000.0,62407000.0,,32065000.0,79000.0,-5000.0,4907000.0,8224000.0,-10044000.0,3082000.0,79000.0,90314000.0,196139000.0,655000.0,25985000.0,97034000.0,607000.0,20617000.0,21224000.0,96730000.0,3320000.0,2909000.0,2909000.0,,,,5650000.0,8527000.0,11436000.0,32065000.0,301686559.0,-3083000.0,360000.0,3162000.0,217683000.0,24442000.0,43031000.0,25892000.0,606000.0,606000.0,8000.0,8000.0,-538000.0,119000.0,950000.0,254070000.0,-8989000.0,1617000.0,11946000.0,,,4664000.0,269000.0,37314000.0,37583000.0,,-2967000.0,,12451000.0,28215000.0,302010559.0,0.0,0.0,,25866000.0,5650000.0,5650000.0,5650000.0,5650000.0,5650000.0,7921000.0,5650000.0,-8702000.0,-561000.0,0.0,-2967000.0,-2967000.0,-561000.0,10552000.0,-287000.0,-21544000.0,8330000.0,2785000.0,3374000.0,123000.0,11916000.0,5992381.012498,12151000.0,16930000.0,8962000.0,51877000.0,36125665.0,,,1000.0,217683000.0,119000.0,266000.0,,102000.0,2432000.0,33539000.0,491000.0,11776000.0,30342000.0,,0.0,71326000.0,26000.0,53000.0,7921000.0,0.0,1445000.0,,-8702000.0,-287000.0,590000.0,25985000.0,2909000.0,2985000.0,-2967000.0,431000.0,-11544000.0,36125665.0,-486000.0,196139000.0,-21544000.0,-137618.987502,2271000.0,0.286706,404000.0,,349164000.0,233453000.0,58807000.0,196139000.0,42915000.0,153025000.0,252130000.0,56295000.0,8476000.0,-37000.0,51877000.0,11009000.0,-480000.0,-480000.0,,304000.0
ADB.MI,2023-09-30,3M,EUR,29108000.0,27895000.0,,25683000.0,-2887000.0,,,11950000.0,,,32065000.0,4840000.0,-2739000.0,772000.0,90314000.0,43669000.0,43669000.0,,43669000.0,11604000.0,33000.0,-3041000.0,2329000.0,-7358000.0,-8037000.0,11604000.0,90314000.0,203983000.0,598000.0,22230000.0,84603000.0,594000.0,12322000.0,12916000.0,88738000.0,3288000.0,-3868000.0,2712000.0,,,,7844000.0,11598000.0,14310000.0,43669000.0,295520506.0,-20724000.0,329000.0,2328000.0,217759000.0,30782000.0,12242000.0,24181000.0,666000.0,666000.0,11000.0,11000.0,-810000.0,0.0,917000.0,241303000.0,27261000.0,,11950000.0,,,3068000.0,178000.0,24998000.0,25176000.0,,-35588000.0,,12448000.0,3546000.0,299120506.0,0.0,0.0,,,7844000.0,7844000.0,7844000.0,7844000.0,7844000.0,10932000.0,7844000.0,-2175000.0,-675000.0,30000000.0,-20588000.0,-20588000.0,-675000.0,12242000.0,-564000.0,-13776000.0,6464000.0,2801000.0,3432000.0,134000.0,14657000.0,8092981.705086,5067000.0,12227000.0,11954000.0,46411000.0,36125665.0,,,1000.0,217759000.0,119000.0,454000.0,,101000.0,1900000.0,30754000.0,190000.0,11536000.0,,1000.0,0.0,71488000.0,31000.0,164000.0,10932000.0,0.0,985000.0,,-2175000.0,-564000.0,588000.0,22230000.0,2712000.0,3075000.0,-35588000.0,351000.0,-3700000.0,36125665.0,-352000.0,203983000.0,-13776000.0,-98018.294914,3088000.0,0.282473,422000.0,0.0,336679000.0,228981000.0,38092000.0,203983000.0,34457000.0,132696000.0,252076000.0,43958000.0,11602000.0,20000.0,46411000.0,11626000.0,-347000.0,-347000.0,,-4135000.0
ADB.MI,2023-12-31,3M,EUR,26897000.0,19072000.0,-33338000.0,25683000.0,-1772000.0,,0.0,11956000.0,,,43669000.0,9144000.0,-11783000.0,569000.0,90314000.0,44334000.0,49336000.0,44304000.0,30000.0,665000.0,39000.0,2149000.0,-2211000.0,13743000.0,13720000.0,665000.0,90314000.0,205969000.0,911000.0,31124000.0,76168000.0,454000.0,12323000.0,12777000.0,88147000.0,2726000.0,10136000.0,3556000.0,0.0,,,2047000.0,3519000.0,7075000.0,44334000.0,293543506.0,-3938000.0,291000.0,9596000.0,226196000.0,20844000.0,44345000.0,14557000.0,601000.0,601000.0,81000.0,81000.0,-336000.0,610000.0,878000.0,239576000.0,-16776000.0,1617000.0,11956000.0,44000.0,0.0,4704000.0,115000.0,21284000.0,21399000.0,0.0,-3717000.0,44000.0,16383000.0,28610000.0,299120506.0,,0.0,,,2047000.0,2047000.0,2047000.0,2047000.0,2047000.0,2918000.0,2047000.0,-10734000.0,-492000.0,-5000000.0,-3717000.0,-3717000.0,-492000.0,11007000.0,-1042000.0,-20227000.0,6831000.0,2790000.0,3317000.0,137000.0,7536000.0,2370395.133653,21379000.0,10685000.0,3872000.0,45681000.0,36125665.0,,4219000.0,1000.0,226196000.0,,97000.0,,77000.0,3668000.0,33968000.0,976000.0,5820000.0,5002000.0,-4000.0,0.0,68055000.0,39000.0,517000.0,2918000.0,0.0,3015000.0,,-10741000.0,-1042000.0,587000.0,31124000.0,3556000.0,2419000.0,-3717000.0,395000.0,-1653000.0,36125665.0,-466000.0,205969000.0,-20227000.0,-137604.866347,871000.0,0.298492,545000.0,-1012000.0,338082000.0,227253000.0,34176000.0,205969000.0,41809000.0,132113000.0,261914000.0,43966000.0,3480000.0,-28000.0,45681000.0,7190000.0,-461000.0,-461000.0,,-11979000.0
ADB.MI,2024-03-31,3M,EUR,22360000.0,16469000.0,,25683000.0,-1832000.0,2374000.0,,11961000.0,35310000.0,0.1,44334000.0,3001000.0,-11180000.0,456000.0,90314000.0,36907000.0,37607000.0,,,-7427000.0,24000.0,-3267000.0,-4537000.0,1748000.0,-6032000.0,-7427000.0,90314000.0,209501000.0,978000.0,21574000.0,62792000.0,378000.0,12331000.0,12709000.0,81758000.0,2422000.0,528000.0,2902000.0,,35310000.0,0.1,3531000.0,5402000.0,8304000.0,36907000.0,280538266.0,-2578000.0,242000.0,-8954000.0,233850000.0,18301000.0,11842000.0,12863000.0,316000.0,316000.0,9000.0,9000.0,-266000.0,90000.0,854000.0,240670000.0,-7075000.0,1617000.0,11961000.0,,,2926000.0,78000.0,18838000.0,18916000.0,,-2440000.0,,17150000.0,4678000.0,286115266.0,0.0,0.0,-200000.0,,3531000.0,3531000.0,3531000.0,3531000.0,3531000.0,5086000.0,3531000.0,-9837000.0,-185000.0,4305000.0,-2440000.0,-2440000.0,-185000.0,11842000.0,-1343000.0,-24349000.0,6981000.0,2805000.0,3327000.0,136000.0,8655000.0,3774684.821077,2226000.0,7241000.0,5622000.0,34437000.0,36125665.0,,1569000.0,2000.0,233850000.0,244000.0,-22000.0,,92000.0,1715000.0,31657000.0,259000.0,6567000.0,700000.0,,0.0,63321000.0,35000.0,659000.0,5086000.0,0.0,918000.0,-200000.0,-9837000.0,-1343000.0,612000.0,21574000.0,2902000.0,2148000.0,-2440000.0,356000.0,1878000.0,36125665.0,-356000.0,209501000.0,-24349000.0,-107315.178923,1555000.0,0.305741,636000.0,,333549000.0,228339000.0,31625000.0,209501000.0,28815000.0,124048000.0,270757000.0,42290000.0,5266000.0,-122000.0,34437000.0,9304000.0,-351000.0,-351000.0,0.0,-18966000.0
