symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
JUVE.MI,2020-06-30,12M,EUR,19114044.0,62312000.0,-87703000.0,317237154.0,-9007000.0,154804000.0,12787000.0,11406987.0,5917079.0,27000438.0,,11406987.0,239204587.0,840192.0,262264100.0,4593000.0,129750000.0,134343143.0,434932220.0,2972467.0,,557628610.0,71319000.0,249120192.0,9150867.0,622373587.0,11428535.0,15800000.0,8194000.0,253419000.0,261613062.0,234262.0,7486178.0,45230000.0,377251921.0,161417192.0,-318424023.0,,16127196.0,11292195.0,15308682.0,4838381.0,194371546.0,840000.0,,557628610.0,271000.0,632.0,200568012.0,32446000.0,157971375.0,21083359.0,244497056.0,3944420.0,0.0,-89682106.0,194371546.0,239204587.0,-318424023.0,1045000.0,1176876360.0,492623587.0,395956205.0,239204587.0,937671773.0,914612260.0,502739553.0,24815000.0,202203803.0,-172668120.0
JUVE.MI,2021-06-30,12M,EUR,24548553.0,35975000.0,-104740000.0,227555047.0,-9188000.0,167625000.0,23931000.0,11406987.0,10533461.0,21436898.0,,11406987.0,28438822.0,1302662.0,187721895.0,6103000.0,50568000.0,56671000.0,367676079.0,5512008.0,1811233.0,483870791.0,45163000.0,269132662.0,9127022.0,404260822.0,13015630.0,15800000.0,17828000.0,325254000.0,343081109.0,2276265.0,163134.0,45615000.0,365288539.0,164392662.0,-455431969.0,0.0,12483043.0,9344594.0,11886444.0,2584691.0,194371546.0,1349000.0,,482059558.0,343000.0,1276.0,216175826.0,38790000.0,112052408.0,10903437.0,271246379.0,4465567.0,0.0,-209885432.0,194371546.0,28438822.0,-455431969.0,3316000.0,907811913.0,353692822.0,399752109.0,28438822.0,879373091.0,720090018.0,511697012.0,30522000.0,144082006.0,-179954184.0
JUVE.MI,2022-06-30,12M,EUR,31025402.0,27552000.0,-116433000.0,399869675.0,-9768000.0,168340000.0,19803000.0,23379254.0,70314055.0,81970731.0,70314055.0,23379254.0,164707771.0,636919.0,216959141.0,4116000.0,19523000.0,23639000.0,384213798.0,6904903.0,1811233.0,489358974.0,37320000.0,270700919.0,7954557.0,368244771.0,11748814.0,15800000.0,15687000.0,184014000.0,199700733.0,2576908.0,63962.0,46088000.0,133222945.0,154267919.0,-324651203.0,0.0,8857009.0,6656099.0,8464209.0,316000.0,296074084.0,1055000.0,160536101.0,487547741.0,498000.0,-1212.0,214546753.0,39836000.0,91020519.0,11656676.0,311294155.0,6290334.0,0.0,-259039261.0,296074084.0,164707771.0,-324651203.0,1116000.0,931694127.0,348721771.0,223339733.0,164707771.0,766986356.0,714734986.0,382772558.0,65722000.0,165687857.0,-167254657.0
JUVE.MI,2023-06-30,12M,EUR,35225751.0,23642000.0,-118458000.0,161732580.0,-9686000.0,160782000.0,17537000.0,23379254.0,48676632.0,60843719.0,48676632.0,23379254.0,42099515.0,1269107.0,160606775.0,4602000.0,263189000.0,267791000.0,558655372.0,3812183.0,1811233.0,378169792.0,33328000.0,307556107.0,10605410.0,413141515.0,12268480.0,35648000.0,12935000.0,107853000.0,120787694.0,1230117.0,96444.0,69127000.0,322365368.0,189098107.0,-336070277.0,0.0,8730687.0,5363766.0,6877896.0,536698.0,296074084.0,676000.0,73925812.0,376358559.0,623000.0,-1077.0,203527729.0,40730000.0,52938639.0,12167087.0,253716480.0,5128007.0,0.0,-143475123.0,296074084.0,42099515.0,-336070277.0,6773000.0,833972926.0,149952515.0,388578694.0,42099515.0,791873411.0,673366151.0,233218039.0,14963000.0,96726395.0,-398048597.0
