symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFF,InvestingCashFlow,IssuanceOfCapitalStock,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,TaxesRefundPaid
JUVE.MI,2023-12-31,TTM,EUR,43219635.0,-135336494.0,-30246253.0,-403870.0,-18306818.0,6768713.0,-13370184.0,-30246253.0,127000000.0,158374421.0,158374421.0,12973382.0,69293119.0,-185985596.0,-26418327.0,-20290066.0,-48890270.0,127000000.0,-62470870.0,435781.0,127000000.0,-189342286.0,-189342286.0,-81169334.0,27301929.0,-88011004.0,-64718744.0,36424742.0,-4581459.0,-50649102.0,22304848.0,-130755064.0,-4581430.0,-62470870.0,49585730.0,-1862428.0
