symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
DGV.MI,2019-12-31,12M,EUR,,,,,,13000.0,9897576.0,1.917237,,,777000.0,,,,,,,12327258.0,,,12648000.0,,,,,,0.0,,,,,2022000.0,,,,7621911.0,,,,,9897576.0,1.917237,,0.0,,,,,,,,,,884000.0,,,,,,,,,,,,,,13000.0,,,777000.0,,,,,,,,,,,,64735.0,,,,,,,,,,,,,,,,,,19744074.0,,,,,42000.0,,,,,,,,,,812000.0,-1000.0,,,,1000.0,,,,1303000.0,,,,,,,,,,,,,,,,0.0,0.0,884000.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0
DGV.MI,2020-12-31,12M,EUR,222216000.0,96171000.0,,34317000.0,-2968000.0,,9969576.0,2.417254,54889000.0,-12619000.0,,1555000.0,73262000.0,73262000.0,,73258000.0,4000.0,15000.0,18373000.0,-17445000.0,-801000.0,11153000.0,-11984000.0,-19062000.0,18373000.0,1555000.0,,93539000.0,2951000.0,392846000.0,329238000.0,,15427000.0,15427000.0,243522000.0,9432000.0,10329000.0,10329000.0,11361000.0,11361000.0,9969576.0,2.417254,24099000.0,0.0,34086000.0,45447000.0,0.0,73262000.0,475886509.0,13547000.0,50103000.0,5234000.0,0.0,,13561000.0,15415000.0,99139000.0,34742000.0,49411000.0,530000.0,530000.0,71000.0,71000.0,-454000.0,50103000.0,133943000.0,-13027000.0,,,,,24977000.0,24977000.0,,,421000.0,1017000.0,3000.0,487573509.0,186000.0,-26000.0,,0.0,24099000.0,24099000.0,24124000.0,24099000.0,24099000.0,24125000.0,24125000.0,-1212000.0,-459000.0,-408000.0,13260000.0,22144000.0,-459000.0,287000.0,1.0,34742000.0,-11407000.0,-8884000.0,78124000.0,49000.0,4000.0,1135000.0,49000.0,45447000.0,24099000.0,17853000.0,15401000.0,34010000.0,442257000.0,9969576.0,-1.0,85945000.0,903000.0,,1854000.0,454000.0,-1000.0,,334000.0,902000.0,31788000.0,-1571000.0,0.0,225292000.0,626000.0,6952000.0,33556000.0,0.0,1117000.0,-1212000.0,-408000.0,-11407000.0,392846000.0,10329000.0,,24099000.0,0.0,0.0,0.0,,9969576.0,,93539000.0,78124000.0,0.0,9432000.0,0.281082,16805000.0,-7666000.0,379864000.0,118516000.0,40404000.0,93725000.0,408247000.0,286139000.0,50626000.0,42617000.0,34011000.0,442257000.0,3076000.0,,,15484000.0,,85716000.0,
DGV.MI,2021-12-31,12M,EUR,282704000.0,155440000.0,-23186000.0,34317000.0,-3704000.0,,9966475.0,3.023035,73262000.0,-27366000.0,,1555000.0,112133000.0,112133000.0,,111896000.0,237000.0,4621000.0,34209000.0,-33208000.0,-3451000.0,60792000.0,-61555000.0,-29350000.0,34209000.0,1555000.0,,123671000.0,1343000.0,495412000.0,469604000.0,,34277000.0,34277000.0,334545000.0,12799000.0,12134000.0,12134000.0,12960000.0,12960000.0,9966475.0,3.023035,30129000.0,0.0,44227000.0,57187000.0,4661000.0,112133000.0,1108414150.0,50460000.0,169082000.0,-12002000.0,0.0,,17875000.0,24136000.0,159144000.0,68425000.0,62365000.0,808000.0,808000.0,100000.0,100000.0,-715000.0,169082000.0,214536000.0,-31615000.0,,264000.0,,,56588000.0,56588000.0,,,264000.0,1840000.0,84000.0,1136178150.0,5482000.0,-491000.0,-309000.0,0.0,30129000.0,30129000.0,30620000.0,30129000.0,30129000.0,30620000.0,30620000.0,-6459000.0,-708000.0,40000.0,43715000.0,26630000.0,-708000.0,6745000.0,-3980000.0,45239000.0,-20907000.0,17085000.0,99535000.0,217000.0,2000.0,1660000.0,,57187000.0,30129000.0,15364000.0,18222000.0,44143000.0,557777000.0,9966475.0,1000.0,622000.0,2825000.0,,6261000.0,721000.0,-1000.0,,468000.0,2826000.0,66939000.0,417000.0,0.0,286985000.0,1112000.0,9408000.0,43419000.0,59000.0,927000.0,-6459000.0,0.0,-20907000.0,495412000.0,12134000.0,,30129000.0,0.0,40000.0,,,9969576.0,,123671000.0,99535000.0,0.0,12799000.0,0.294779,22919000.0,-12311000.0,539576000.0,180259000.0,90865000.0,129153000.0,513634000.0,410423000.0,69972000.0,75878000.0,44140000.0,557777000.0,4281000.0,,,15788000.0,3101.0,135059000.0,
DGV.MI,2022-12-31,12M,EUR,363184000.0,162864000.0,-41957000.0,34317000.0,-4751000.0,,9955556.0,3.41,112133000.0,-32050000.0,,1555000.0,114645000.0,114645000.0,,114626000.0,19000.0,-16260000.0,2513000.0,-65842000.0,,84609000.0,-6491000.0,-3984000.0,2512000.0,1555000.0,,140439000.0,6039000.0,629222000.0,439726000.0,,33823000.0,33823000.0,375759000.0,13942000.0,21466000.0,21466000.0,22513000.0,22513000.0,9955556.0,3.41,33949000.0,0.0,50344000.0,72857000.0,0.0,114645000.0,643182585.0,-12805000.0,234924000.0,19136000.0,0.0,,5259000.0,29094000.0,167615000.0,92821000.0,79290000.0,2376000.0,2376000.0,190000.0,190000.0,-1711000.0,234924000.0,140439000.0,-35869000.0,,167000.0,,,44237000.0,44237000.0,,,167000.0,2970000.0,86000.0,664035585.0,919000.0,-77000.0,0.0,0.0,33949000.0,33949000.0,34026000.0,33949000.0,33949000.0,34027000.0,34027000.0,-7654000.0,-2186000.0,112000.0,-21302000.0,-16739000.0,-2186000.0,8497000.0,-3931000.0,50864000.0,-24396000.0,-4563000.0,111345000.0,122000.0,15000.0,1206000.0,,72857000.0,33949000.0,51186000.0,29261000.0,50029000.0,708512000.0,9955556.0,,41938000.0,12575000.0,140439000.0,23835000.0,2061000.0,236000.0,1000.0,1057000.0,2895000.0,86637000.0,,0.0,363184000.0,1102000.0,8325000.0,47968000.0,59000.0,620000.0,-7654000.0,0.0,-24396000.0,629222000.0,21466000.0,,33949000.0,0.0,112000.0,,,9969576.0,,140439000.0,111345000.0,0.0,13942000.0,0.290652,33256000.0,-15750000.0,520087000.0,140439000.0,78060000.0,141358000.0,658483000.0,378729000.0,80361000.0,2970000.0,50029000.0,708512000.0,2440000.0,,,18684000.0,14020.0,63967000.0,
DGV.MI,2023-12-31,12M,EUR,403184000.0,193025000.0,-67618000.0,34317000.0,-6313000.0,,,,114645000.0,-57556000.0,,1555000.0,148047000.0,148047000.0,-8474000.0,148036000.0,11000.0,,33402000.0,14434000.0,-1173000.0,39349000.0,-48715000.0,4916000.0,33401000.0,1555000.0,,187288000.0,5860000.0,750677000.0,600854000.0,,39950000.0,39950000.0,455242000.0,,27979000.0,27979000.0,29523000.0,29523000.0,,,38370000.0,,61464000.0,90987000.0,,148047000.0,616162452.0,14505000.0,220490000.0,18899000.0,0.0,,23882000.0,27010000.0,199338000.0,150143000.0,96715000.0,6009000.0,6009000.0,1480000.0,1480000.0,-4597000.0,220490000.0,288327000.0,-57559000.0,,167000.0,51186000.0,,61089000.0,61089000.0,51186000.0,-28207000.0,167000.0,1783000.0,86000.0,614980452.0,1130000.0,-211000.0,,,38370000.0,38370000.0,38581000.0,38370000.0,38370000.0,55455000.0,38581000.0,-235000.0,-4529000.0,0.0,22979000.0,22979000.0,-4529000.0,,-3000.0,82525000.0,-57321000.0,,160278000.0,521000.0,9000.0,1309000.0,,90987000.0,38370000.0,76455000.0,36808000.0,59907000.0,847392000.0,9951140.0,1000.0,754000.0,,,3128000.0,4597000.0,-1000.0,-1000.0,731000.0,2622000.0,144138000.0,,0.0,410644000.0,1140000.0,8932000.0,55455000.0,59000.0,890000.0,-235000.0,0.0,-57321000.0,750677000.0,27979000.0,-28207000.0,38370000.0,,,0.0,,9969576.0,,187288000.0,160278000.0,0.0,16874000.0,0.304283,29606000.0,-14133000.0,729745000.0,248377000.0,101039000.0,188418000.0,787485000.0,541327000.0,128891000.0,86085000.0,59907000.0,847392000.0,4838000.0,,,21896000.0,18436.0,145612000.0,
