symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
DGV.MI,2019-12-31,12M,EUR,9897576.0,1.917237,,,,9897576.0,1.917237,,,,884000.0,,,,,,,,,,,,,,,,,,,,,,,,,884000.0,0.0,,,,,,,0.0,0.0,0.0
DGV.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0
DGV.MI,2020-12-31,12M,EUR,9969576.0,2.417254,392846000.0,11361000.0,11361000.0,9969576.0,2.417254,24099000.0,34086000.0,45447000.0,,49411000.0,530000.0,530000.0,71000.0,71000.0,-26000.0,24099000.0,24099000.0,24124000.0,24099000.0,24099000.0,24125000.0,-459000.0,-459000.0,45447000.0,24099000.0,15401000.0,34010000.0,442257000.0,334000.0,0.0,33556000.0,392846000.0,10329000.0,,,0.0,9432000.0,0.281082,408247000.0,34011000.0,442257000.0,,,
DGV.MI,2021-12-31,12M,EUR,9966475.0,3.023035,495412000.0,12960000.0,12960000.0,9966475.0,3.023035,30129000.0,44227000.0,57187000.0,,62365000.0,808000.0,808000.0,100000.0,100000.0,-491000.0,30129000.0,30129000.0,30620000.0,30129000.0,30129000.0,30620000.0,-708000.0,-708000.0,57187000.0,30129000.0,18222000.0,44143000.0,557777000.0,468000.0,0.0,43419000.0,495412000.0,12134000.0,,,0.0,12799000.0,0.294779,513634000.0,44140000.0,557777000.0,,,
DGV.MI,2022-12-31,12M,EUR,9955556.0,3.41,629222000.0,22513000.0,22513000.0,9955556.0,3.41,33949000.0,50344000.0,72857000.0,,79290000.0,2376000.0,2376000.0,190000.0,190000.0,-77000.0,33949000.0,33949000.0,34026000.0,33949000.0,33949000.0,34027000.0,-2186000.0,-2186000.0,72857000.0,33949000.0,29261000.0,50029000.0,708512000.0,1057000.0,0.0,47968000.0,629222000.0,21466000.0,,,0.0,13942000.0,0.290652,658483000.0,50029000.0,708512000.0,,,
DGV.MI,2023-06-30,TTM,EUR,9951140.0,3.433469,,,,9951140.0,3.433469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGV.MI,2023-12-31,12M,EUR,,,750677000.0,29523000.0,29523000.0,,,38370000.0,61464000.0,90987000.0,,96715000.0,6009000.0,6009000.0,1480000.0,1480000.0,-211000.0,38370000.0,38370000.0,38581000.0,38370000.0,38370000.0,38581000.0,-4529000.0,-4529000.0,90987000.0,38370000.0,36808000.0,59907000.0,847392000.0,731000.0,0.0,55455000.0,750677000.0,27979000.0,,,0.0,16874000.0,0.304283,787485000.0,59907000.0,847392000.0,,,
DGV.MI,2023-12-31,TTM,EUR,9951140.0,3.86,750677000.0,29523000.0,29523000.0,9951140.0,3.86,38370000.0,61464000.0,90987000.0,,96715000.0,6009000.0,6009000.0,1480000.0,1480000.0,-211000.0,38370000.0,38370000.0,38581000.0,38370000.0,38370000.0,38581000.0,-4529000.0,-4529000.0,90987000.0,38370000.0,36808000.0,59907000.0,847392000.0,731000.0,0.0,55455000.0,750677000.0,27979000.0,,,0.0,16874000.0,0.304283,787485000.0,59907000.0,847392000.0,,,
